App,Report Title,Tool,MetaData.Column.Name,Metric,Data Variant,Instruction,Input,Output
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Toured to Lead Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Lad to Toured Duuration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Lead to Toured Duration???,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Lead to Tour Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Lead to Touring Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Lead 2 Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is business use case of this metric?,Lead~to~Toured~Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Leed to Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead to Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,LEAD TO TOURED DURATION,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead to Toured Duration#,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?, Ld. to Tour. Dur.,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Toured to Lead Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lad to Toured Duuration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead to Toured Duration???,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead to Tour Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead to Touring Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead 2 Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,What is the value of this metric?,Lead~to~Toured~Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Leed to Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead to Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,LEAD TO TOURED DURATION,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead to Toured Duration#,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?, Ld. to Tour. Dur.,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Toured to Lead Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lad to Toured Duuration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead to Toured Duration???,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead to Tour Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead to Touring Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead 2 Toured Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Why it matters?,Lead to Toured Duration,Dirty,Why do we need to measure this metric?,Lead~to~Toured~Duration,"It allows the PMC to:
- Identify areas of improvement.
- Assess the quality of lead sources. 
- Gain insights into best practices.
"
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Leed to Toured Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead to Toured Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,LEAD TO TOURED DURATION,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead to Toured Duration#,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric, Ld. to Tour. Dur.,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Toured to Lead Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lad to Toured Duuration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead to Toured Duration???,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead to Tour Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead to Touring Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead 2 Toured Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Dirty,Elaborate on this metric,Lead~to~Toured~Duration,We calculate this as follows: - Calculate the average conversion duration for all PMCs onboarded by Hyly for a given time range. - Calculate the 25th and 75th percentile values from this conversion duration distribution. - This range between the 25th and 75th percentile defines the Benchmark for Multifamily.
