App,Report Title,Tool,MetaData.Column.Name,Metric,Dataset Variant,Instruction,Input,Output
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,Conversion Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,L2T Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,Contact to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,Prospect to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,Conversion Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,L2T Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,Contact to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,Prospect to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Lead to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Conversion Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,L2T Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Contact to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Prospect to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
