ID,MetaData.Column.Name,Metrics,DataSet_Variant,Instruction,Input,Output
7,Godeeper,Lead to Toured Duration,Clean,Elaborate on this metric,Elaborate on Prospect to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Lead to Toured Duration.,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,How do I calculate this metric?,How do I calculate Lead to Toured Duration?,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,Go deeper about this metric,Go deeper about Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper,Lead to Toured Duration,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Lead to Toured Duration,"We calculate this as follows:
- We note down the time when all leads for a property are created within a specific time frame. (Time of contact creation)
- We record when the first tour is taken by these leads. (Time of the initial tour)
- For each lead, we calculate the Lead to Toured Duration by taking the difference between the time of initial tour and the time of contact creation (in days).
- From this range of time differences, we identify the value at the 75th percentile. This value represents the Lead to Toured Duration for the property."
7,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Lead to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Conversion Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of L2T Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Contact to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Prospect to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,Give me a detailed example of this metric,Give me a detailed example of Lead to Toured Duration,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Lead to Toured Duration?,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Lead to Toured Duration with a concrete case?,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
7,Godeeper.Example,Lead to Toured Duration,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Lead to Toured Duration is derived,"For example:
- If 10 were created on 1st January 
- 4 of them toured. 
      * 1 first toured on 2nd January 
      * 1 first toured on 3rd January
      * 1 first toured on 4th January
      * 1 first toured on 5th January
(For the sake of simplicity we are assuming time to be the same each day, say 11:00 AM)
- Lead to Toured Duration for the leads is 1.0, 2.0, 3.0, and 4.0 days respectively.
- The 75th percentile value is 3.0 days
- Therefore, the Lead to Toured Duration for the property is 3.0 days."
